tic,longitude,latitude
SAVE,-80.28747234464866,25.982047532713544
ARCS,-104.9977463,39.7487074
EWZS,-92.843317,39.224849
ECNS,-92.843317,39.224849
EPHE,-92.843317,39.224849
GNCIQ,-0.2129209,51.5302974
ATOS,-72.21322719320776,42.5859119
DLGC,-74.4618064039424,40.84747874864757
CIRB,-95.889555,45.907584
LNGRF.1,-80.0608911,42.9652666
ICOR,-80.15238631093217,26.506531586741502
ASENQ,-73.6532306,41.4574425
LEAF,28.2661087,-25.7774721
HSC.UN,106.8066051,10.8745336
CCARF,0.476072,51.7917117
ISHBF,-92.843317,39.224849
CINRF,-79.3182072,43.6659707
CMRE,7.4148842,43.7294975
SENY,-9.075673,53.2626875
GTAA,-83.9274265,38.0433581
REMX,120.9814277,14.6039261
BLK.H,-86.83410575510203,33.51801128571429
HRZN,-72.80316106347841,41.72727559339485
7510B,-60.0229426,46.2122659
BKU,-111.8798006,40.9738191
TRSY,-117.87377185329767,33.618892914705235
SPBC,-96.7615938,33.010011
PCRX,0.4063387,51.5780342
AMBI,-117.2300177479975,32.905018187765954
ERUS,-92.843317,39.224849
WSBHF,-122.9486136,50.1148803
BAH,-90.606634,38.7250042
RIOFF,-123.11706681000857,49.287525599999995
ACRX,-122.21590284971607,37.49892394921238
FREFF,4.6817184,46.4925558
DFHL,-112.01950315524131,41.498342200367055
RNET,-2.6321292,53.5453336
CTPR,-73.98200360000001,40.756877849999995
TUNG,-96.8836355,32.8343305
PSMI,-117.174916,32.888972
TZYM,138.7368898,-35.5149719
STWSQ,-102.07960596479738,31.961904838539407
ARCT.2,44.5109849,40.1802742
HPR.,-77.86470356344086,34.221419299999994
NBD,-90.72043459075304,42.49245243190636
KMF,44.5109849,40.1802742
PSF,-73.97504896905926,40.75648525
HCOM,-0.0952193,51.5376315
HKAC,5.599028083633095,43.857892500000005
HXS.,-77.86470356344086,34.221419299999994
STIP,-92.843317,39.224849
KBWY,-88.0302198,41.8224599
KBWD,-88.0302198,41.8224599
KBWX,-88.0302198,41.8224599
KBWP,-88.0302198,41.8224599
EWSC,-88.0302198,41.8224599
EWMC,-88.0302198,41.8224599
EWEM,-88.0302198,41.8224599
LLEXQ,-90.2110623,38.517514
HRZAF,-77.86470356344086,34.221419299999994
FRNK,-81.53498298484764,31.440652595212054
KRLTF,-106.6648559,52.1733668
MNXXF,-73.70333075799539,45.47378786996131
FTS.1,-80.27575864688072,25.83855145
HUV.,-77.86470356344086,34.221419299999994
HVU.,-77.86470356344086,34.221419299999994
MMI.3,-78.912415,34.05293
VOIL,-95.36621773469388,29.75193679591837
AUZ.UN,106.8066051,10.8745336
ADC.UN,-79.3182072,43.6659707
HGY.,-77.86470356344086,34.221419299999994
UAN,-111.8920853,40.4277888
ZENYF,-82.00147060937499,35.041928
SUPN,-77.20482872483075,39.10453115
GWRS,27.2778359,-25.6343773
MJMD.1,-71.168469,42.719174
RIINF,-114.0981268,51.0489485
VOC,-97.6703579,30.4153949
ANDX,-83.64837,41.035775
GKH,-1.4800725956975338,53.37933435
LGLTF,6.1286271,49.6116797
MNVN,-95.66114836842105,29.601777578947367
RYPPF,-80.28597579591838,25.83675024489796
SCHH,80.2608452,6.8538725
SCHM,80.2608452,6.8538725
KOS,-111.8920853,40.4277888
MCC,-73.97504896905926,40.75648525
WBKC,-84.2463214070091,43.64997125
HII,-122.4130341,47.6570669
5501B,-115.1800479,36.1061153
EAPS,-71.06317,42.295092
HDGE,-83.9274265,38.0433581
ACP,-1.3209125456252426,53.6908976
GNT,121.0632913678474,14.58391585
CJ,-77.4929402,38.9731916
LNKD,-122.07066141866548,37.4232997
FBNK.1,-88.3564616,41.9190952
LOMLF,174.769253,-41.346157
THR,31.369053135925924,-0.5352372000000001
SOUPQ,121.0293214,14.6361991
SEAS,-81.46278166940593,28.415126402133037
SCRT,-83.003404,39.987027
EVER.3,-81.67418819839244,30.3204751
PACQF,115.0075355,38.5095005
PRTHU.1,103.8308001,1.3056286
CNDFF,-74.09450303876937,40.683374093215356
5591B,-71.30595775,42.552132900000004
PBSK,-73.9036327,40.8442464
P,-82.9148926,40.0530285
NMED,-80.2074432,25.828645
FQC.,-79.3182072,43.6659707
MQA.UN,106.8066051,10.8745336
CUAU,-93.22078583673469,43.448746612244896
AFT,-93.27832410204081,44.89961267346939
CRBO,-88.3461696784675,39.4832674
2793B,-98.2966601,29.3444844
FSPI,-0.1658735,51.4949754
HLSSF,-71.47546456578264,43.02940994867013
SUNS,-76.61894746991535,39.295418049999995
ARBR,-80.2988899,32.9588596
ABHB,-79.87150724261701,33.52365611835174
CSD.,-92.843317,39.224849
BKLN,-88.0302198,41.8224599
RKEXF,-89.2511709,48.3731881
FLAF,-5.358785373666012,36.1433074
CPKOF,-114.8973737,33.453081
PSGLQ,-70.898697,42.975178
CQUTF,-122.1999653,47.6183304
COLX,120.9814277,14.6039261
NEWG.1,31.369053135925924,-0.5352372000000001
TVIAQ,-80.43349084489574,37.81165548517477
APAD,-121.92533136781528,37.38913855958681
CRTN.,-88.0861098918919,30.648311297297298
SMPR,-95.22053267134108,41.48066235315804
HEX.,-77.86470356344086,34.221419299999994
BKBLF.1,-112.006238,41.50673
MMSGF,-79.41533887353137,44.60419908037783
MGWFF,-111.8920853,40.4277888
CRDIU,114.17544668501475,22.280014299999998
SRNA,-80.0557085,26.7602927
FMU,-90.49695434295889,38.64301435243606
FLG,-90.49695434295889,38.64301435243606
FMM,-90.49695434295889,38.64301435243606
FOS,-90.49695434295889,38.64301435243606
FBM.1,-90.49695434295889,38.64301435243606
FCQ,-90.49695434295889,38.64301435243606
FCL,-90.49695434295889,38.64301435243606
FCD,-90.49695434295889,38.64301435243606
FEG.2,-90.49695434295889,38.64301435243606
FFL,-90.49695434295889,38.64301435243606
FHC,-90.49695434295889,38.64301435243606
FIL,-90.49695434295889,38.64301435243606
FRL,-90.49695434295889,38.64301435243606
FTQ,-90.49695434295889,38.64301435243606
FUI,-90.49695434295889,38.64301435243606
BCX,-89.7950008,35.1851978
MCHI,-92.843317,39.224849
HDV,-92.843317,39.224849
NWPP,-71.41883624341718,41.73731450673008
GERJ,120.9814277,14.6039261
UGHSQ,-96.1740712,33.5956025
QSLRF,-81.34814766175316,35.72785911354581
ARMK,11.9826616,52.8603925
MTGE,-77.09606487949507,38.98431735
TEUFF,22.93625730855032,40.65074504204813
DLR.,-77.86470356344086,34.221419299999994
SSNF,-4.1420172,50.3791363
ITEC,147.5378492,-41.1445154
KIORQ,-95.065604,29.651609
HEPZF,-77.86470356344086,34.221419299999994
HEE.,-77.86470356344086,34.221419299999994
NSPR,34.796218,32.074576
CHEF,-81.63244,38.3198
TRIO,14.7720265,48.0268921
RSXJ,120.9814277,14.6039261
CLRB,-74.47541177948368,42.6800358355297
XHG.,-79.38169179283025,43.6487681
IDR.,-86.998899,34.608888
Z,-1.3100149916950725,52.91905855
SKIS,-63.2101206,45.3761522
FRANQ,-81.25926728315818,38.631342997487046
SGMZ,-115.1822847489032,36.104484
ONMDQ,4.035844,49.2683174
ZXAIY,34.8717078,32.0041275
BSTM,-93.41410606815656,44.876669278036246
FLTR,120.9814277,14.6039261
2891B,-82.45822771428571,28.016245979591837
PRTY,-73.81658118367346,41.076429653061226
ARST,-76.14796095918368,43.05216498979592
WAGE,49.8865821,40.3817259
YNDX,4.7588903,52.3083266
ESCO,-80.2391462,25.8321964
SIBC,-82.957684,32.542409
IMJN,-0.0677378,51.6213147
SPHB,-88.0302198,41.8224599
SPLV,-88.0302198,41.8224599
ORC,-80.362603,27.65312312244898
ATZAF,128.1798597,-3.6951542
CNBX,-77.09606487949507,38.98431735
PSIX,-87.9874696797952,41.97778419298937
M.,88.41409199424311,22.5836194
EMAG,120.9814277,14.6039261
3312B,-94.72641896602798,31.34346275
MSBI,-88.52688060486675,39.14210999884113
NEXJF,-79.4043699,43.744264
HEF.,-77.86470356344086,34.221419299999994
LQNGF,-0.0765622403061243,51.4150829
FPMI,-73.794662,40.7100439
FCB,-2.3632314556127776,51.384338650000004
NCD.UN,-79.3182072,43.6659707
GTIP.1,-92.843317,39.224849
ITIP,-92.843317,39.224849
HEQ,-87.8801472,41.8715418
CERE.1,-118.92478822192803,34.20335320192388
JSD,-90.72043459075304,42.49245243190636
CVRT,-88.0302198,41.8224599
MYRT,-71.12440655068865,42.49772539266238
NMAR,23.8083237,38.0483953
LXF.,-79.3182072,43.6659707
OXF.,-79.3182072,43.6659707
MOJO,-92.94582838066191,44.947752300000005
VRDT,-108.4852401738148,39.083167849999995
SGMD,-1.8234105,52.5853244
CEII,11.144412150000008,51.79470255
PSPW,67.02155474989564,24.86387275
CGXF.,-79.3182072,43.6659707
VTGN,-122.3916745304392,37.65284832243475
FXF.,-79.3182072,43.6659707
CXF.,-79.3182072,43.6659707
DBEM,-73.96918422331547,40.7571876
DBEF,-73.96918422331547,40.7571876
DBBR,-73.96918422331547,40.7571876
DBGR,-73.96918422331547,40.7571876
DBJP,-73.96918422331547,40.7571876
RTLGF,-73.46404824624827,40.81240115
AMCX,172.5800332,-43.5397463
VRHD,-2.9474221,53.2863233
ANNIF,-74.16883,43.233242
CVD.,-92.843317,39.224849
MGMB,-118.39979604491046,34.06766984937393
SPGP,-88.0302198,41.8224599
SPVM,-88.0302198,41.8224599
HYS,-117.87377185329767,33.618892914705235
FLOT,-92.843317,39.224849
CRYO,-73.838375,40.744659
ENPH,-121.93676554170108,37.475182715603836
CIGCF,-79.3750388,43.6526534
HCGI,6.5557056,53.2263415
FWDD,-83.9274265,38.0433581
FWDI,-83.9274265,38.0433581
FWDB,-83.9274265,38.0433581
IMPV,-88.9561856,39.842671
MATH,-83.9274265,38.0433581
PDH,-77.0723061827361,38.94241163255013
LPKGF,-81.1823789779568,38.03878905873254
MEEC,-96.4154413857509,32.09732844299276
ASPN,-79.75209352211765,40.38928856710911
TLYS,-117.72128065348318,33.63691427360073
ZNGA,-71.05129215,42.373611249999996
UAGR,-56.2001851,-34.9059301
GTCP,-82.941512,42.542497
STNT,-0.597378,51.2354254
IROQ,-81.402052,28.303607
SSNI,-121.95688670318485,37.409767450000004
XMPT,120.9814277,14.6039261
MRD.2,18.4694543,-33.9353464
SCHZ,80.2608452,6.8538725
GSEHQ,-95.38110854876517,29.999096289660937
PYRNF,5.9132484,45.6880775
ZLTQ,-80.9848058,33.9876352
EMPO,-115.18516419369706,36.08247315211888
ATBYF,-77.8812053,48.1019379
VDOMF,-77.8812053,48.1019379
URANF,-77.8812053,48.1019379
YGYI,-116.763591,49.4651622
ASPCF,-79.6792164,43.5313312
GWAY,-73.71096765426172,40.686081865200876
DWRE,11.9783333,53.8488849
PRLB,-93.66217116440036,45.01257483476732
BCEI,2.297629,48.887509
MPT,-73.56226810538469,40.6530431038576
SRLP,-70.8015322321439,43.07413489153143
CVSI,-117.19977,32.900323
WAIR,-122.1561814,37.4383017
ARGSQ,-71.3596535,42.6281012
ENFC,-83.3597758,35.1925824
IMI,-119.7746833,36.8461871
EPCPF,-77.427643,39.0739106
TMWE,-9.1676375,38.7065013
IRGTQ,-84.904507,39.83436
VCRA,-76.7863532538416,42.07921817291874
MTSI,-71.3465869669335,42.602584300000004
HILO,-71.05391861012899,42.3560992
ADGL,-117.7176927,33.652024
ECSNF,-79.80144889056578,43.36714375
EXA,144.9021381,-37.8299249
CHUY,-97.76113515458016,30.264284
ORAC,-71.0448693170265,42.67121741459413
INCO,-71.05391861012899,42.3560992
MANY,-76.564321,39.326532
MORT,120.9814277,14.6039261
FSTM.,-91.54187581654625,41.6706645
PRC,-73.97143753521372,40.754256999999996
DDMGQ,-80.42955787373738,27.266527131313133
CYOP,-74.4615329,40.57025
TZW,-92.843317,39.224849
TZY,-92.843317,39.224849
EEMS,-92.843317,39.224849
UGGYF,-119.70320401177804,34.42225720123908
DCP1,-76.9216649,40.1837726
MIXX,-73.8589845,40.6793809
GENO,-117.20259422703776,32.87803705
ANGI.1,-91.68038481730221,41.29834226388258
BV.1,-97.736947,30.399947
FBHS,-88.057035057593,42.15375174070503
LIQT,12.3725064,55.7289861
SAVY,-118.15161720274857,33.789473349999994
SNECQ,4.349922,50.8460873
PRSS,-91.411721,35.969616
FRG,-76.01083102594467,36.78248015
LVVV,-117.8548595,33.8467316
PFND,-70.10218175252555,43.85718341161627
CG,-76.13119482203389,41.990735771186436
CUD.,-92.843317,39.224849
PFIG,-88.0302198,41.8224599
HEA.,-77.86470356344086,34.221419299999994
HEJ.,-77.86470356344086,34.221419299999994
XYL,-70.80633498431342,43.0878025
SURP.1,-76.31651853061224,37.01893987755102
RIU.UN,-79.3182072,43.6659707
ACRE,-83.22752925899816,33.08139695
GCTS,-121.89796243528471,37.39613770996148
TILT,-76.61824144680851,39.29844714893617
GUNR,-76.61824144680851,39.29844714893617
TDTT,-76.61824144680851,39.29844714893617
TDTF,-76.61824144680851,39.29844714893617
MCM,-96.675247,40.824381
FXAI,-73.96786609443062,40.7582826
DSUM,-88.0302198,41.8224599
ERSI,-96.68459512751679,40.98748926845637
EVTI,-2.6117198426334416,51.4412298
MN,-72.54182846428571,41.00053925
STRXF,4.349922,50.8460873
GO,-99.9197752,34.6838413
BSSP.1,-118.15161720274857,33.789473349999994
SOUL,-108.1267559,44.8580959
DBLV,-83.9274265,38.0433581
BLMT,-2.1816605,53.0488305
GWRE,-75.604343,39.735064
SCTSF,176.8364857,-39.662264
CHLC,120.9814277,14.6039261
ASBB,-111.96879936734693,41.06048736734694
ANKOF,15.7791541,48.4146663
FUBP,-122.19960832866032,37.7296579
GNE,-93.2139413265306,30.228820040816327
SCHD,80.2608452,6.8538725
BI.UN,-79.3931497,43.6476577
LEMB,-92.843317,39.224849
USMV,-92.843317,39.224849
EFAV,-92.843317,39.224849
ACWV,-92.843317,39.224849
EEMV,-92.843317,39.224849
TNXP,-72.51696375,42.37590925
SVNT,-80.21004904540318,25.83313443551618
LMOS,9.008992193332476,50.4167808
NBHC,18.4497142,-34.0419683
ISSGF,-92.843317,39.224849
CBH.,-92.843317,39.224849
TXF.,-79.3182072,43.6659707
TTP,-94.678746,38.919687
BKSLF,-91.55532711140808,34.482307252532
KBWB,-88.0302198,41.8224599
KBWR,-88.0302198,41.8224599
KBWI,-88.0302198,41.8224599
KBWC,-88.0302198,41.8224599
AUD,-117.87377185329767,33.618892914705235
GEVA,-72.5624609157685,42.1131687
INLB,-112.04484131326242,33.52353715
SRMMF,-2.1778803,52.4046969
PIEX,-71.2950926,41.5027795
TVAX,-83.0930082,42.3044089
WEBK,-71.54402,42.151715
ECOP,-80.37805161862698,43.422079950424475
CAD,-117.87377185329767,33.618892914705235
BUND,-117.87377185329767,33.618892914705235
CCAC.1,-73.97507538397295,40.7622941
SMTH,-73.82719,40.67884
WP,-84.321455,39.287394
ILUS,-0.1730439,51.4940494
PBF,-2.0832957,52.7814952
BIOAQ,-93.45652262067716,45.02520235
IPFF,-92.843317,39.224849
TBEV,-111.9702831960581,33.75424095920033
FBIO,-74.004428,40.73949833333333
SYNC,-78.8836688,42.8804753
RKMSF,0.477822,51.7929361
ET.4,-86.1561918,39.8713912
ECAOF,-6.043121163716297,54.50635655
EIGI,-71.434139,42.091867
CWMCF,0.4770374,51.791967
BNNY,-5.9506147,54.6020162
CPRI,-0.23137704431611927,51.3974034
RTBC,-119.791646,36.720928
OPLI.1,34.7761579,31.9852268
GLYE,-75.4619552,40.0434073
TRIP,-104.70629240471582,40.351453076845736
RNDY,-87.90047437603965,43.0386356
SPDL,-92.074851,30.185664
KSSRF,8.9169084,45.595216
TIMGF,-79.377411,43.65074
3AIDBF,-58.5362735,-34.6969564
MANU,-2.289715,53.464413
KONMY,139.72873466667647,35.671060999999995
CLL,-82.194411,33.336756
TSM,121.0070258,24.7787375
EBR,-43.1761205,-22.905197925
ENLAY,14.2062953,42.4745831
NISGY,139.7279674709865,35.654446300000004
OIBRQ,-43.21945908101158,-22.98201665
OSMH,-1.1362693,52.955695
ADAM,118.6037257,35.1209297
WIT,77.67059375971058,12.917221099999999
SBS,-46.7005259,-23.5648993
WCRXY,-6.251380427855748,53.341985
NPSNY,5.5451493,53.1851596
FORTY,34.8115015,31.223565
KFX,-117.7628428,33.6644675
LUKOY,37.636156,55.765414
ROSYY,39.00783672991804,45.024507799999995
CHEL10,56.6549719,58.0213814
SGGGY,8.192944022608904,50.04494755
SLN,-2.1250607,57.1314376
SDT.2,-64.1640543265306,-31.39079508367347
UMC,121.0190749,24.7754877
VDMHY,4.8853288,52.373992
ABB,8.541412,47.4112606
ASL.2,-0.18844014813669308,5.59599825
APCFY,-75.4619552,40.0434073
NWLLQ,0.8363716,51.7599483
BMA,-58.8408396,-34.6507991
NERAY,11.022596,60.1001931
BGYNY,-4.229877679398653,55.770710300000005
PGLA.1,1.2170198,52.0196017
IMBBY,-2.6213792006384486,51.4359927
FMS,8.62405432348811,50.215275
PAM,-59.4935253,-33.81938
SANP10,18.0778812,59.3297672
CSBHY,7.5896478,47.571415
MYTAY,19.0975111,47.4753641
ENGSY,121.0263,14.4931937
MHGVY,5.3224364,60.4108305
AIIXY,6.079128813768246,50.8233302
ALSMY,2.330397,48.914934
IBN.1,72.86133162777031,19.06393795
CTRL.2,-119.804833,36.304279
PZE,-59.4935253,-33.81938
EQNR,5.6562533,58.8800656
TLSNY,18.0061351,59.3691409
EIDSY,-0.20684916427977879,51.42000025
ORAN,4.7800092,44.7990773
ENGIY,2.133573,49.2271969
KVIKA,18.07520259253218,59.3251011
AUTNY.,0.1502784,52.2313072
CCHGY,12.2451178,51.8224941
IBA,-106.4444669,31.6231012
TELNY,10.6289103,59.9078002
DTEGY,8.2451513,50.0778038
RCO.1,-2.0673622,52.3295841
OGSI,-118.34198075,33.95822585
PBR,-43.1793105,-22.90957255
CIG,-43.9506012,-19.92893075
TBE.1,-46.6971842,-23.6223399
TNE,-41.3268472,-21.7421071
TMB,-43.2847662,-22.8730453
TND,-48.5438254,-25.5458602
VIV.3,-46.6971842,-23.6223399
SMV.B,10.7270142,59.9132812
SLT.1,80.21891494284752,12.82689695
RDY,78.4432003,17.4271717
IBN,72.86133162777031,19.06393795
CCEQQ,43.1472909,11.5904974
SDA.1,-52.67940116677974,-27.095256550000002
DMHYY,11.2686471,44.5162828
EIMCY,25.7116074,60.994567
ACTI,-122.06423824232147,37.54667875
MOR,11.6189448,52.108805
VERSY,-2.0823567,51.8972439
PHAR,4.4731344,52.1658529
EVTCY,9.9964952,53.67694725
VTEC,-0.10168278333333333,51.535018825
DLGS,-0.9886117,51.4270986
GNSYY,5.9909356,50.9512915
JAZTF,146.6116012,-36.1545716
MX,6.1240439,49.618188
AENZ,-77.02554535660728,-12.11200245
OCHSY,-0.951793700869926,51.4529665
GPCBY,8.6752003,49.4169232
VEOEY,2.373340936109806,48.9028572
PRISY,-81.2597259,28.5245182
TLSA,-76.33433083236491,40.0141972220863
XTLB,15.96481592344021,48.1627887
BCH,-70.65043927724332,-33.440228700000006
AVAL,-75.5546726,6.1904347
BUD,4.7070489,50.8865919
ISOT,-117.71214958209234,33.64620805
AUOTY,121.0189188,24.7720808
GZTGF,34.7972389,32.0887769
LPMAF,34.9674922,32.1069062
MTSXY,152.9451413,-27.5618459
GMAB,12.567677,55.665634
BITI,22.2965688,60.4507878
GENE,-70.8262311392424,42.11950486075761
PALAF,56.454990079123036,23.2219402
MFG,139.7664561,35.6845861
IESFY,-106.885461,23.9193385
MUFG,139.7639438,35.6800715
CPT.,170.4576832,-45.856498
BNTC,-122.12367519734897,37.6230914
UNISQ,-76.76973846334172,40.06816609645281
ITCB,-70.5732688,-33.4043392
PXSLY,151.248885,-33.7542688
JHG,-0.07926614573211169,51.52103795
UTAC,103.86762435,1.37398445
LAMR1,-81.45651,28.5332047
NTK,0.1803611,51.5776705
0935B,-90.635876,29.551003
NTB,-77.226365,42.109015
ASFN,-81.29899633203459,28.604397949349025
NGE.1,-77.09715533692396,35.104828528534746
CBRE,-118.25359381591718,34.05140975
LTONY,103.88325350552682,1.3338708000000001
JFA,5.7622678,49.5342645
CPHRF,-97.7339922,30.3593073
HTD,-87.8801472,41.8715418
UTG,-71.05630816666667,42.3582155
TYG,-94.678746,38.919687
PUMP.1,-75.46212492660156,40.06666872197419
BLKB,-74.18603326151991,41.164006223962396
XCYTD,121.0285667,14.7885064
0184A,-121.6741011252981,39.20364635481884
BSLN,7.6305493,47.5627894
SNDR,-88.094613,44.530021
ALNY,-71.08260575812656,42.3646882
INHX,-119.1754269,35.355218
DEN.2,11.8554434,-4.7927336
NUVA,-117.21738191817009,32.89878823997968
ANGO,-73.76002673180398,42.768482750000004
IVFH,-119.7525785,39.1068591
GHL,-76.300218,40.04837
CTRX.,-122.3887074,37.6702971
XTX.Z,-123.0086642,49.2493863
MNTA,-71.08703171604253,42.3667444
UCTT,-122.11272493519488,37.626495500000004
FCTY,-76.8679382,38.8929013
GAT.UN,-89.6577126,40.7591431
PLD.UN,-79.3182072,43.6659707
PFWD,18.4989354,-33.9703574
BMNM,-80.362603,27.65312312244898
NDD,-71.2260649,42.486986
SCZC,-71.14679961988384,42.24253109433113
CSQ,-88.2022875,41.8064793
NLCF,-117.0756081,32.9857053
CRTX.,-71.25865498355195,42.4736954
BDT,-89.7950008,35.1851978
UTF,-73.97504896905926,40.75648525
CAB,-104.8759068,39.5196103
DWRI,139.6995834,35.5305943
DTV1,-117.9924273,33.917361
21ST10,-81.86632646285317,26.596902958351336
0182A,-74.4297163,39.3825443
WYNN1,-115.1563704,36.145069
CZWI,-102.31580951138946,31.89414155
OSBK.2,-112.11095840338979,41.814654594107644
CNS,-73.97504896905926,40.75648525
GNR.,-0.13426,51.5073608
RPKIF,-79.6557603,43.6587647
COU.Z,-77.4050752,37.5452504
ADCM,-76.5512352,39.2811733
CLRA.,-94.50760565306122,37.091902714285716
LXFR,-2.310506,53.5168585
CSRE,0.15545122609927645,52.2274518
ORL.2,-0.14384558007565088,51.51605265
MTL,104.28442924160035,52.2804742
CAST,121.51503843031273,31.24207
EURN,4.386227968870493,51.2088801
HTWR,-71.39342159960007,42.3153619
CHFS,-77.2499578,42.7389034
ATBIF,-71.3196875,46.8008552
SNDE,29.410914,-25.7672929
SRBIF,-0.10178434469578837,51.5137614
URPTF,-85.93900815945722,31.795536273324075
MFGP,-1.781971,51.5525895
EVGPF,-1.4685138,53.3811373
SDRLF,-64.78819067523165,32.29464945
PENGF,-79.3931497,43.6476577
GSM.3,-80.19100590819687,25.7675114
EVARF,-1.8765087450540665,52.476998699999996
AKER,-97.52354477355158,31.27338263264322
